City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
262,mabaruma,92,GY,1526850784,90,8.2,-59.78,79.22,7.56
263,dargaville,36,NZ,1526850784,81,-35.94,173.86,61.67,14.05
264,kearney,90,US,1526848500,93,40.7,-99.08,59.0,12.75
265,abha,0,SA,1526846400,88,18.22,42.5,68.0,0.63
266,kruisfontein,0,ZA,1526850785,97,-34.0,24.73,62.66,12.15
267,sur,0,OM,1526850785,84,22.57,59.53,84.62,7.23
268,jamame,80,SO,1526850785,82,0.07,42.75,79.67,9.8
269,walvis bay,0,NA,1526846400,93,-22.95,14.51,57.2,13.27
270,cedar city,1,US,1526849580,13,37.68,-113.06,78.8,17.22
271,biloela,0,AU,1526850786,76,-24.4,150.51,43.04,8.68
272,rio brilhante,0,BR,1526850786,69,-21.8,-54.54,61.22,3.09
273,arivonimamo,20,MG,1526848200,82,-19.01,47.18,59.0,9.17
274,shakhtinsk,0,KZ,1526848200,48,49.71,72.59,42.8,4.47
275,ahipara,92,NZ,1526850551,88,-35.17,173.16,63.38,13.82
276,portland,20,US,1526849760,52,45.52,-122.67,66.2,3.36
277,vihti,0,FI,1526847600,44,60.42,24.32,59.0,5.82
278,ambalema,75,CO,1526850000,94,4.78,-74.76,77.0,5.82
279,champua,68,IN,1526850789,88,22.04,85.66,75.17,7.23
280,nioro,0,GM,1526850564,59,13.79,-15.05,82.28,4.76
281,boguchany,0,RU,1526850789,80,58.38,97.46,22.7,2.42
282,umm kaddadah,0,SD,1526850536,30,13.6,26.69,76.25,6.44
283,san luis,8,AR,1526850472,38,-33.3,-66.34,66.08,11.25
284,coquimbo,20,CL,1526846400,77,-29.95,-71.34,59.0,8.05
285,cockburn town,12,TC,1526850442,94,21.46,-71.14,79.76,24.34
286,west bay,40,GB,1526847600,93,50.71,-2.76,57.2,5.82
287,lorengau,88,PG,1526850464,100,-2.02,147.27,84.17,8.46
288,sao joao do piaui,0,BR,1526850791,49,-8.36,-42.25,83.99,2.75
289,stroby egede,0,DK,1526847600,81,55.41,12.24,55.4,5.82
290,padang,36,ID,1526850560,100,-0.92,100.36,82.73,4.32
291,saint-augustin,0,FR,1526848200,55,44.83,-0.61,66.2,4.7
292,yar-sale,92,RU,1526850792,92,66.83,70.83,34.22,16.84
293,yima,92,CN,1526850792,98,34.75,111.87,58.7,10.13
294,whitefish,1,US,1526846100,40,48.41,-114.33,69.8,8.05
295,severo-kurilsk,92,RU,1526850473,99,50.68,156.12,35.3,31.72
296,rocky mountain house,68,CA,1526850793,27,52.38,-114.92,72.29,3.53
297,los llanos de aridane,48,ES,1526848200,59,28.66,-17.92,66.2,3.36
298,talnakh,92,RU,1526850509,95,69.49,88.39,32.42,19.53
299,dezhou,80,CN,1526850794,83,37.45,116.31,59.78,3.31
300,novobirilyussy,0,RU,1526850794,84,56.95,90.69,27.02,3.98
301,iwanai,0,JP,1526850795,96,42.97,140.51,48.89,6.22
302,mehamn,75,NO,1526847600,66,71.03,27.85,48.2,21.92
303,uspenskoye,40,RU,1526848200,68,44.83,41.38,64.4,4.47
304,nabire,76,ID,1526850796,96,-3.36,135.5,69.41,1.63
305,arman,80,RU,1526846400,86,59.7,150.17,33.8,2.24
306,chatham,90,CA,1526848560,66,42.41,-82.19,60.8,8.05
307,kenai,90,US,1526849760,76,60.55,-151.26,50.0,14.99
308,maluso,44,PH,1526850797,100,6.54,121.88,82.91,4.99
309,orlik,44,RU,1526850798,68,52.51,99.83,11.0,3.2
310,clinton,90,US,1526848500,87,41.84,-90.19,69.8,9.17
311,myitkyina,68,MM,1526850798,96,25.38,97.4,72.74,2.86
312,nishihara,1,JP,1526849760,51,35.74,139.53,62.6,6.93
313,port keats,0,AU,1526850799,66,-14.25,129.55,70.22,17.4
314,nova odesa,8,UA,1526850799,73,47.3,31.79,60.77,9.57
315,chifeng,56,CN,1526850519,78,42.27,118.96,54.02,5.66
316,port moresby,20,PG,1526846400,100,-9.47,147.16,77.0,3.36
317,trzebiatow,0,PL,1526848200,71,54.06,15.26,53.6,5.82
318,wanning,20,AT,1526847600,67,48.64,13.53,59.0,6.93
319,nantucket,90,US,1526848740,100,41.28,-70.1,64.4,20.8
320,sinnamary,64,GF,1526850493,94,5.38,-52.96,80.84,12.15
321,chapais,75,CA,1526846400,30,49.78,-74.86,57.2,16.11
322,kargasok,92,RU,1526850801,95,59.06,80.87,45.02,8.12
323,broken hill,8,AU,1526850802,95,-31.97,141.45,42.32,8.01
324,baykit,0,RU,1526850490,76,61.68,96.39,19.73,2.64
325,upernavik,20,GL,1526850476,100,72.79,-56.15,28.73,5.66
326,bowmore,1,US,1526848860,69,34.94,-79.3,86.0,4.7
327,tanete,92,ID,1526850803,100,-3.94,119.78,74.36,5.55
328,ratnagiri,8,IN,1526850803,100,16.98,73.3,81.74,5.55
329,bilibino,36,RU,1526850804,71,68.06,166.44,44.57,3.09
330,chara,75,GR,1526845800,93,39.42,22.43,64.4,2.75
331,denpasar,80,ID,1526850804,100,-8.65,115.22,72.56,1.74
332,ugoofaaru,80,MV,1526850694,100,5.67,73.0,83.81,14.16
333,port hardy,90,CA,1526846400,76,50.7,-127.42,51.8,2.24
334,robstown,40,US,1526849700,55,27.79,-97.67,93.2,17.22
335,nalut,56,LY,1526850805,74,31.86,10.98,67.7,7.34
336,presidencia roque saenz pena,0,AR,1526850692,78,-26.79,-60.44,61.04,4.99
337,dibulla,40,CO,1526850000,70,11.27,-73.31,87.8,13.87
338,srednekolymsk,0,RU,1526850806,84,67.46,153.71,45.47,4.54
339,aklavik,20,CA,1526846400,42,68.22,-135.01,48.2,5.82
340,lakes entrance,48,AU,1526850807,88,-37.88,147.99,56.99,17.07
341,katsuura,92,JP,1526850455,74,33.93,134.5,61.67,4.99
342,kalmunai,92,LK,1526850808,100,7.42,81.82,73.37,2.19
343,shizunai,0,JP,1526850808,83,42.33,142.37,47.09,6.44
344,pisco,0,PE,1526846400,64,-13.71,-76.2,71.6,14.99
345,orebro,0,SE,1526847600,55,59.27,15.21,60.8,4.7
346,new norfolk,40,AU,1526848200,57,-42.78,147.06,51.8,8.05
347,acapulco,5,MX,1526849460,70,16.86,-99.88,87.8,9.17
348,warwick,75,US,1526849460,88,41.7,-71.42,77.0,10.29
349,krasnovishersk,0,RU,1526850810,75,60.4,57.08,39.89,10.02
350,tabou,0,CI,1526850810,100,4.42,-7.36,82.64,8.23
351,constitucion,5,MX,1526849100,4,23.99,-104.67,84.2,9.17
352,alghero,20,IT,1526847600,93,40.56,8.32,64.4,4.7
353,ialibu,40,PG,1526846400,100,-6.28,143.99,57.2,2.64
354,samarai,80,PG,1526850811,100,-10.62,150.67,80.57,11.7
355,voh,64,NC,1526850811,100,-20.95,164.69,75.26,13.71
356,deputatskiy,80,RU,1526850449,89,69.3,139.9,31.52,3.76
357,moletai,0,LT,1526847600,54,55.23,25.42,55.4,1.12
358,faya,0,SA,1526846400,88,18.39,42.45,68.0,4.43
359,praia,0,BR,1526846400,55,-20.25,-43.81,64.4,9.17
360,vanimo,56,PG,1526850813,100,-2.67,141.3,82.64,7.78
361,greenville,90,US,1526849700,65,34.85,-82.4,82.4,8.05
362,richards bay,0,ZA,1526850813,88,-28.77,32.06,66.71,13.71
363,sechura,20,PE,1526850814,76,-5.56,-80.82,75.44,13.15
364,ponta do sol,0,BR,1526850446,74,-20.63,-46.0,54.11,9.01
365,arlit,36,NE,1526850814,16,18.74,7.39,88.76,1.63
366,gwadar,0,PK,1526850814,68,25.12,62.33,79.67,7.11
367,the valley,40,AI,1526850000,69,18.22,-63.06,84.2,14.99
368,ust-shonosha,44,RU,1526850815,60,61.15,41.34,46.64,7.11
369,fort saint james,32,CA,1526850815,54,54.43,-124.25,63.47,6.44
370,torrington,75,US,1526849580,51,42.06,-104.18,62.6,9.17
371,funadhoo,88,MV,1526850816,100,6.15,73.27,83.81,13.71
372,pitimbu,40,BR,1526850000,83,-7.47,-34.81,78.8,9.17
373,limbazi,12,LV,1526850817,82,57.51,24.72,49.16,4.65
374,maniitsoq,24,GL,1526850474,99,65.42,-52.9,29.27,5.21
375,urengoy,92,RU,1526850817,96,65.96,78.37,37.37,8.68
376,caravelas,76,BR,1526850817,97,-17.73,-39.27,79.94,14.05
377,puerto ayacucho,40,CO,1526850000,62,5.66,-67.63,89.6,3.36
378,puerto leguizamo,92,CO,1526850818,98,-0.19,-74.78,73.82,2.42
379,sergeyevka,12,KZ,1526850466,41,53.88,67.42,68.15,15.05
380,kerman,0,IR,1526846400,10,30.29,57.06,60.8,4.7
381,tarakan,64,ID,1526850819,100,3.3,117.63,78.05,4.21
382,karasburg,0,NA,1526850819,92,-28.01,18.75,46.46,3.87
383,ayan,20,TR,1526850820,91,40.67,33.6,49.79,2.08
384,kununurra,0,AU,1526850000,45,-15.77,128.74,64.4,5.82
385,saint-francois,0,FR,1526848200,71,46.42,3.91,57.2,3.36
386,pak phanang,0,TH,1526850820,100,8.35,100.2,81.11,6.22
387,rudnichnyy,20,RU,1526850821,70,59.7,60.29,41.42,8.01
388,ambon,0,FR,1526848200,51,47.55,-2.56,60.8,4.7
389,tyumentsevo,56,RU,1526850821,64,53.32,81.5,44.75,9.46
390,santona,20,ES,1526848200,100,43.44,-3.46,60.8,4.7
391,anadyr,0,RU,1526848200,100,64.73,177.51,28.4,11.18
392,nazarovo,8,RU,1526850822,79,56.01,90.42,31.61,8.12
393,jining,44,CN,1526850822,71,35.41,116.58,59.78,8.34
394,rumoi,8,JP,1526850823,94,43.93,141.67,47.0,3.76
395,bulungu,68,CD,1526850823,88,-4.54,18.6,73.91,2.75
396,paamiut,0,GL,1526850824,100,61.99,-49.67,31.97,10.69
397,bintulu,75,MY,1526850000,88,3.17,113.03,77.0,5.82
398,morrope,0,PE,1526850000,68,-6.54,-80.02,71.6,16.11
399,nzerekore,48,GN,1526850824,95,7.76,-8.82,71.3,3.31
400,sorong,88,ID,1526850803,100,-0.86,131.25,78.14,2.64
401,formosa,0,AR,1526850000,72,-26.19,-58.17,62.6,4.7
402,manavalakurichi,75,IN,1526850000,88,8.13,77.3,80.6,6.93
403,arcachon,0,FR,1526848200,72,44.65,-1.18,66.2,6.93
404,conde,0,BR,1526850826,81,-11.81,-37.61,80.12,9.35
405,aswan,0,EG,1526850503,22,24.09,32.9,91.55,12.82
406,kuwana,75,JP,1526848200,82,35.07,136.68,60.8,5.82
407,luau,0,CD,1526850827,53,-10.7,22.23,68.51,5.44
408,cody,1,US,1526849760,37,44.53,-109.06,66.2,8.05
409,tamandare,44,BR,1526850827,76,-8.28,-70.75,76.61,6.67
410,half moon bay,90,US,1526848500,71,37.46,-122.43,66.2,14.99
411,miri,8,NG,1526850434,74,10.31,9.75,74.99,4.32
412,shieli,0,KZ,1526850828,33,44.18,66.74,57.62,11.92
413,dalbandin,0,PK,1526850829,24,28.9,64.41,58.52,6.78
414,taft,80,PH,1526850829,100,11.9,125.42,78.95,2.19
415,saint-leu,20,RE,1526848200,83,-21.15,55.28,71.6,17.22
416,turukhansk,92,RU,1526850564,88,65.8,87.96,33.86,18.3
417,kirakira,36,SB,1526850460,100,-10.46,161.92,83.45,16.96
418,viedma,88,AR,1526850830,77,-40.81,-62.99,53.75,12.03
419,jambi,24,ID,1526850830,96,-1.6,103.62,71.3,2.64
420,kulhudhuffushi,88,MV,1526850830,100,6.62,73.07,82.73,14.16
421,todos santos,5,MX,1526848980,35,23.45,-110.23,91.4,11.41
422,atar,0,MR,1526850563,15,20.52,-13.05,90.29,9.13
423,nelson bay,0,AU,1526850000,66,-32.72,152.14,51.8,18.34
424,vila,75,IT,1526847600,72,45.18,8.4,62.6,9.17
425,la palma,36,CO,1526850832,89,5.36,-74.39,73.91,1.97
426,tokur,44,RU,1526850833,95,53.13,132.9,48.53,3.2
427,cairns,75,AU,1526850000,83,-16.92,145.77,71.6,13.87
428,labuhan,92,ID,1526850833,97,-2.54,115.51,73.82,1.52
429,assare,8,BR,1526850834,60,-6.87,-39.88,81.02,2.86
430,hambantota,92,LK,1526850430,100,6.12,81.12,77.42,17.74
431,roebourne,32,AU,1526850498,23,-20.77,117.15,61.76,16.62
432,icod de los vinos,20,ES,1526848200,82,28.37,-16.71,66.2,19.46
433,urgut,40,UZ,1526848200,48,39.41,67.25,64.4,9.17
434,sibu,75,MY,1526850000,100,2.29,111.83,75.2,3.36
435,naze,75,NG,1526846400,83,5.43,7.07,82.4,7.11
436,flinders,0,AU,1526846400,62,-34.58,150.85,57.2,14.99
437,kurikka,0,FI,1526847600,47,62.62,22.4,59.0,4.7
438,kande,44,UG,1526850836,92,0.3,32.05,64.01,2.75
439,manjacaze,0,MZ,1526850836,93,-24.71,33.88,67.16,6.44
440,berdigestyakh,12,RU,1526850836,69,62.1,126.7,39.71,4.21
441,souillac,0,FR,1526848200,56,45.6,-0.6,68.0,6.93
442,kimbe,0,PG,1526850837,100,-5.56,150.15,79.04,4.99
443,inirida,88,CO,1526850761,81,3.87,-67.92,80.75,3.09
444,yarovoye,44,RU,1526850837,49,52.92,78.56,52.13,13.49
445,shahreza,0,IR,1526850838,51,32.01,51.87,41.06,2.08
446,noyabrsk,92,RU,1526850700,99,63.2,75.45,48.71,12.82
447,bud,92,NO,1526847600,48,62.91,6.91,64.4,6.93
448,drumnadrochit,40,GB,1526847600,77,57.34,-4.48,60.8,10.29
449,mangrol,12,IN,1526850839,38,25.33,76.51,83.72,6.22
450,kibara,20,TZ,1526846400,64,-2.15,33.45,75.2,8.79
451,bima,24,ID,1526850839,97,-8.45,118.73,75.98,3.98
452,bathsheba,40,BB,1526850000,83,13.22,-59.52,78.8,14.99
453,mackay,20,CA,1526846400,42,53.65,-115.58,69.8,8.05
454,methala,40,IN,1526850000,94,10.22,76.22,77.0,2.24
455,sao filipe,0,CV,1526850475,99,14.9,-24.5,70.76,15.05
456,zasheyek,32,RU,1526850840,53,67.41,32.55,53.57,7.9
457,peniche,20,PT,1526848200,87,39.36,-9.38,59.0,9.17
458,port blair,88,IN,1526850397,100,11.67,92.75,85.97,3.65
459,loralai,0,PK,1526850841,30,30.37,68.6,53.48,8.57
460,antalaha,80,MG,1526850842,100,-14.9,50.28,71.39,14.94
461,kavieng,100,PG,1526850491,100,-2.57,150.8,85.25,12.48
462,nenjiang,20,CN,1526850842,51,49.17,125.23,61.31,7.67
463,oranjestad,40,AW,1526846400,74,12.52,-70.03,87.8,24.16
464,waipawa,32,NZ,1526850843,69,-39.94,176.59,58.34,22.55
465,vero beach,75,US,1526848320,74,27.64,-80.4,82.4,17.22
466,janow lubelski,12,PL,1526850843,65,50.71,22.41,53.57,7.9
467,berlevag,75,NO,1526845800,70,70.86,29.09,48.2,23.04
468,salalah,20,OM,1526845800,83,17.01,54.1,84.2,1.12
469,sorgun,20,TR,1526850844,95,39.81,35.19,51.41,1.41
470,morro bay,1,US,1526847360,55,35.37,-120.85,71.6,13.87
471,ashington,0,GB,1526847600,87,55.18,-1.57,55.4,3.36
472,zalantun,80,CN,1526850845,47,48.0,122.72,65.27,7.11
473,nome,20,US,1526849580,52,30.04,-94.42,89.6,10.29
474,bilma,0,NE,1526850846,14,18.69,12.92,83.81,8.9
475,turan,64,RU,1526850846,74,52.15,93.92,18.56,2.19
476,yulara,0,AU,1526846400,70,-25.24,130.99,46.4,8.05
477,ketou,8,BJ,1526850847,69,7.36,2.6,79.49,8.46
478,sambava,88,MG,1526850847,100,-14.27,50.17,74.09,21.65
479,russkaya polyana,32,RU,1526850847,49,53.78,73.88,58.34,13.04
480,tautira,40,PF,1526850000,70,-17.73,-149.15,84.2,9.17
481,hue,40,VN,1526848200,100,16.47,107.58,77.0,1.12
482,davenda,92,RU,1526850848,61,53.56,119.32,49.97,3.87
483,sao joao da barra,20,BR,1526850000,73,-21.64,-41.05,71.6,16.11
484,ondarroa,20,ES,1526848200,93,43.32,-2.42,60.8,4.7
485,auki,0,NG,1526850483,57,12.18,6.51,83.27,11.25
486,general roca,0,AR,1526850000,44,-39.03,-67.58,62.6,9.17
487,lupeni,48,RO,1526850850,88,45.35,23.21,49.97,1.97
488,verkhnevilyuysk,48,RU,1526850520,76,63.45,120.31,36.29,2.98
489,dyersburg,90,US,1526850120,83,36.03,-89.39,87.8,17.22
490,barmer,0,IN,1526850851,35,25.74,71.4,80.93,0.18
491,hamilton,40,BM,1526849700,73,32.3,-64.78,77.0,8.05
492,inhambane,88,MZ,1526850520,89,-23.87,35.38,75.53,9.69
493,grand gaube,40,MU,1526846400,88,-20.01,57.66,71.6,19.46
494,cervo,0,BR,1526846400,62,-22.19,-46.24,55.4,8.05
495,margate,8,AU,1526850000,61,-43.03,147.26,50.0,9.17
496,flin flon,20,CA,1526846400,15,54.77,-101.88,78.8,13.87
497,tomigusuku,1,JP,1526849760,88,26.18,127.67,78.8,16.11
498,tessalit,20,ML,1526850854,18,20.2,1.01,87.41,6.22
499,ranong,80,TH,1526850854,100,9.96,98.62,82.46,2.08
500,mumford,0,GH,1526850854,86,5.26,-0.76,79.49,9.46
501,quatre cocos,40,MU,1526846400,88,-20.21,57.76,71.6,19.46
502,fort nelson,40,CA,1526846400,27,58.81,-122.69,78.8,2.24
503,honiara,40,SB,1526850000,88,-9.43,159.96,80.6,5.82
504,nuuk,48,GL,1526849400,63,64.17,-51.74,30.2,4.7
505,engen,80,DE,1526849400,82,47.85,8.77,60.8,6.93
506,shimoda,75,JP,1526845680,82,34.7,138.93,57.2,3.36
507,mastic beach,75,US,1526849580,57,40.77,-72.85,80.6,13.87
508,tezu,12,IN,1526850574,95,27.93,96.16,64.46,1.41
509,aden,0,YE,1526850857,99,12.79,45.03,84.62,6.44
510,shache,92,CN,1526850857,98,38.42,77.24,48.26,12.03
511,san policarpo,80,PH,1526850538,100,12.18,125.51,78.95,2.19
512,emba,0,CY,1526848200,56,34.81,32.42,77.0,3.36
513,spirit river,75,CA,1526846400,36,55.78,-118.84,75.2,14.99
514,bocas del toro,32,PA,1526850859,100,9.33,-82.25,81.56,5.21
515,cabedelo,40,BR,1526850000,83,-6.97,-34.84,78.8,9.17
516,mananjary,0,MG,1526850859,84,-19.16,46.8,51.14,7.9
517,guane,56,CU,1526850550,75,22.2,-84.09,81.11,7.34
518,lampang,36,TH,1526850860,95,18.29,99.49,71.48,2.19
519,sao francisco,0,BR,1526850000,76,-25.65,-53.85,57.2,3.53
520,linxia,92,CN,1526850860,99,35.6,103.21,47.36,3.2
521,kalnibolotskaya,12,RU,1526850860,95,46.01,40.45,60.77,2.75
522,anamur,0,TR,1526850861,75,36.08,32.84,72.2,7.9
523,oktyabrskiy,0,RU,1526848200,81,55.61,37.97,48.2,4.47
524,bone,20,ID,1526850000,88,-5.29,119.42,78.8,3.36
